"event_id_cnty","NAME_2","TYPE_2","district"
"IDN18262","Kota Cirebon","Kota","Cirebon, Kota"
"IDN18282","Pegunungan Bintang","Kabupaten","Pegunungan Bintang, Kab."
"IDN18265","Kota Gorontalo","Kota","Gorontalo, Kota"
"IDN18289","Lhokseumawe","Kota","Lhokseumawe, Kota"
"IDN18303","Sidoarjo","Kabupaten","Sidoarjo, Kab."
"IDN18270","Jember","Kabupaten","Jember, Kab."
"IDN18271","Kepulauan Anambas","Kabupaten","Kepulauan Anambas, Kab."
"IDN18288","Banjarmasin","Kota","Banjarmasin, Kota"
"IDN18291","Sumenep","Kabupaten","Sumenep, Kab."
"IDN18294","Palu","Kota","Palu, Kota"
"IDN18304","Batam","Kota","Batam, Kota"
"IDN18310","Palu","Kota","Palu, Kota"
"IDN18314","Surabaya","Kota","Surabaya, Kota"
"IDN18315","Berau","Kabupaten","Berau, Kab."
"IDN18257","Batam","Kota","Batam, Kota"
"IDN18317","Pekalongan","Kabupaten","Pekalongan, Kab."
"IDN18277","Yahukimo","Kabupaten","Yahukimo, Kab."
"IDN18296","Kota Jayapura","Kota","Jayapura, Kota"
"IDN18313","Blora","Kabupaten","Blora, Kab."
"IDN18268","Magelang","Kabupaten","Magelang, Kab."
"IDN18307","Kota Kediri","Kota","Kediri, Kota"
"IDN18263","Mamuju","Kabupaten","Mamuju, Kab."
"IDN18264","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN18269","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN18272","Kota Serang","Kota","Serang, Kota"
"IDN18273","Belitung","Kabupaten","Belitung, Kab."
"IDN18305","Bondowoso","Kabupaten","Bondowoso, Kab."
"IDN18306","Tebo","Kabupaten","Tebo, Kab."
"IDN18308","Muara Enim","Kabupaten","Muara Enim, Kab."
"IDN18309","Kota Malang","Kota","Malang, Kota"
"IDN18312","Takalar","Kabupaten","Takalar, Kab."
"IDN18316","Ternate","Kota","Ternate, Kota"
"IDN18416","Buton","Kabupaten","Buton, Kab."
"IDN18513","Sleman","Kabupaten","Sleman, Kab."
"IDN18293","Mamasa","Kabupaten","Mamasa, Kab."
"IDN18278","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN18280","Kota Sorong","Kota","Sorong, Kota"
"IDN18283","Manokwari","Kabupaten","Manokwari, Kab."
"IDN18261","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN18290","Makassar","Kota","Makassar, Kota"
"IDN18319","Kendari","Kota","Kendari, Kota"
"IDN18327","Kota Sorong","Kota","Sorong, Kota"
"IDN18260","Pati","Kabupaten","Pati, Kab."
"IDN18274","Parepare","Kota","Parepare, Kota"
"IDN18365","Kota Bandung","Kota","Bandung, Kota"
"IDN18333","Kota Sorong","Kota","Sorong, Kota"
"IDN18345","Merauke","Kabupaten","Merauke, Kab."
"IDN18357","Kota Jayapura","Kota","Jayapura, Kota"
"IDN18363","Kota Sorong","Kota","Sorong, Kota"
"IDN18328","Mamuju","Kabupaten","Mamuju, Kab."
"IDN18334","Subulussalam","Kota","Subulussalam, Kota"
"IDN18349","Trenggalek","Kabupaten","Trenggalek, Kab."
"IDN18351","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN18356","Empat Lawang","Kabupaten","Empat Lawang, Kab."
"IDN18364","Kota Sorong","Kota","Sorong, Kota"
"IDN18321","Pekalongan","Kabupaten","Pekalongan, Kab."
"IDN18322","Jakarta Selatan","Kota","Jakarta Selatan, Kota"
"IDN18329","Kota Bandung","Kota","Bandung, Kota"
"IDN18330","Kota Medan","Kota","Medan, Kota"
"IDN18338","Mamuju","Kabupaten","Mamuju, Kab."
"IDN18352","Dompu","Kabupaten","Dompu, Kab."
"IDN18353","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN18354","Subulussalam","Kota","Subulussalam, Kota"
"IDN18355","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN18378","Kota Semarang","Kota","Semarang, Kota"
"IDN18320","Palembang","Kota","Palembang, Kota"
"IDN18405","Kota Sorong","Kota","Sorong, Kota"
"IDN18572","Lebak","Kabupaten","Lebak, Kab."
"IDN18350","Brebes","Kabupaten","Brebes, Kab."
"IDN18324","Kota Semarang","Kota","Semarang, Kota"
"IDN18325","Subang","Kabupaten","Subang, Kab."
"IDN18326","Jember","Kabupaten","Jember, Kab."
"IDN18332","Jakarta Pusat","Kota","Jakarta Pusat, Kota"
"IDN18336","Kota Medan","Kota","Medan, Kota"
"IDN18337","Ternate","Kota","Ternate, Kota"
